query,trial,elapsed_ms
patients_by_gender,0,0.2942085266113281
patients_by_gender,1,0.2779960632324219
patients_by_gender,2,0.2570152282714844
patients_by_gender,3,0.26798248291015625
patients_by_gender,4,0.2541542053222656
patients_by_gender,5,0.2491474151611328
patients_by_gender,6,0.24199485778808594
patients_by_gender,7,0.23794174194335938
patients_by_gender,8,0.22912025451660156
patients_by_gender,9,0.22482872009277344
patients_by_gender,10,0.225067138671875
patients_by_gender,11,0.225067138671875
patients_by_gender,12,0.225067138671875
patients_by_gender,13,0.225067138671875
patients_by_gender,14,0.22482872009277344
patients_by_gender,15,0.2181529998779297
patients_by_gender,16,0.26106834411621094
patients_by_gender,17,0.2319812774658203
patients_by_gender,18,0.24890899658203125
patients_by_gender,19,0.22602081298828125
patients_by_gender,20,0.2460479736328125
patients_by_gender,21,0.2219676971435547
patients_by_gender,22,0.21767616271972656
patients_by_gender,23,0.22411346435546875
patients_by_gender,24,0.21791458129882812
patients_by_gender,25,0.2319812774658203
patients_by_gender,26,0.2532005310058594
patients_by_gender,27,0.23603439331054688
patients_by_gender,28,0.23102760314941406
patients_by_gender,29,0.18310546875
patients_by_gender,30,0.17499923706054688
patients_by_gender,31,0.17380714416503906
patients_by_gender,32,0.17595291137695312
patients_by_gender,33,0.17523765563964844
patients_by_gender,34,0.17189979553222656
patients_by_gender,35,0.17213821411132812
patients_by_gender,36,0.17189979553222656
patients_by_gender,37,0.17309188842773438
patients_by_gender,38,0.17213821411132812
patients_by_gender,39,0.1709461212158203
patients_by_gender,40,0.18405914306640625
patients_by_gender,41,0.17714500427246094
patients_by_gender,42,0.1709461212158203
patients_by_gender,43,0.1761913299560547
patients_by_gender,44,0.21982192993164062
patients_by_gender,45,0.19097328186035156
patients_by_gender,46,0.1850128173828125
patients_by_gender,47,0.17786026000976562
patients_by_gender,48,0.17404556274414062
patients_by_gender,49,0.17404556274414062
patients_by_gender,50,0.17309188842773438
patients_by_gender,51,0.17309188842773438
patients_by_gender,52,0.17213821411132812
patients_by_gender,53,0.1709461212158203
patients_by_gender,54,0.17213821411132812
patients_by_gender,55,0.1709461212158203
patients_by_gender,56,0.17595291137695312
patients_by_gender,57,0.17404556274414062
patients_by_gender,58,0.17523765563964844
patients_by_gender,59,0.17404556274414062
patients_by_gender,60,0.17213821411132812
patients_by_gender,61,0.1709461212158203
patients_by_gender,62,0.17070770263671875
patients_by_gender,63,0.17118453979492188
patients_by_gender,64,0.16999244689941406
patients_by_gender,65,0.18095970153808594
patients_by_gender,66,0.1850128173828125
patients_by_gender,67,0.17404556274414062
patients_by_gender,68,0.17523765563964844
patients_by_gender,69,0.17714500427246094
patients_by_gender,70,0.18477439880371094
patients_by_gender,71,0.17881393432617188
patients_by_gender,72,0.1780986785888672
patients_by_gender,73,0.1800060272216797
patients_by_gender,74,0.17690658569335938
patients_by_gender,75,0.17499923706054688
patients_by_gender,76,0.17595291137695312
patients_by_gender,77,0.1728534698486328
patients_by_gender,78,0.17690658569335938
patients_by_gender,79,0.17309188842773438
patients_by_gender,80,0.17261505126953125
patients_by_gender,81,0.17881393432617188
patients_by_gender,82,0.17309188842773438
patients_by_gender,83,0.17118453979492188
patients_by_gender,84,0.1709461212158203
patients_by_gender,85,0.1709461212158203
patients_by_gender,86,0.1709461212158203
patients_by_gender,87,0.17213821411132812
patients_by_gender,88,0.17571449279785156
patients_by_gender,89,0.186920166015625
patients_by_gender,90,0.17595291137695312
patients_by_gender,91,0.17786026000976562
patients_by_gender,92,0.1742839813232422
patients_by_gender,93,0.17881393432617188
patients_by_gender,94,0.19311904907226562
patients_by_gender,95,0.1850128173828125
patients_by_gender,96,0.17595291137695312
patients_by_gender,97,0.20194053649902344
patients_by_gender,98,0.1800060272216797
patients_by_gender,99,0.17404556274414062
surgeries_by_type,0,0.1742839813232422
surgeries_by_type,1,0.1609325408935547
surgeries_by_type,2,0.17690658569335938
surgeries_by_type,3,0.1621246337890625
surgeries_by_type,4,0.15997886657714844
surgeries_by_type,5,0.1609325408935547
surgeries_by_type,6,0.1609325408935547
surgeries_by_type,7,0.16188621520996094
surgeries_by_type,8,0.15306472778320312
surgeries_by_type,9,0.15163421630859375
surgeries_by_type,10,0.15687942504882812
surgeries_by_type,11,0.15497207641601562
surgeries_by_type,12,0.15783309936523438
surgeries_by_type,13,0.15687942504882812
surgeries_by_type,14,0.1552104949951172
surgeries_by_type,15,0.15783309936523438
surgeries_by_type,16,0.15592575073242188
surgeries_by_type,17,0.15115737915039062
surgeries_by_type,18,0.1552104949951172
surgeries_by_type,19,0.1533031463623047
surgeries_by_type,20,0.15211105346679688
surgeries_by_type,21,0.15592575073242188
surgeries_by_type,22,0.15807151794433594
surgeries_by_type,23,0.1537799835205078
surgeries_by_type,24,0.15497207641601562
surgeries_by_type,25,0.15306472778320312
surgeries_by_type,26,0.1952648162841797
surgeries_by_type,27,0.17714500427246094
surgeries_by_type,28,0.1628398895263672
surgeries_by_type,29,0.15497207641601562
surgeries_by_type,30,0.14901161193847656
surgeries_by_type,31,0.1583099365234375
surgeries_by_type,32,0.1537799835205078
surgeries_by_type,33,0.15401840209960938
surgeries_by_type,34,0.15401840209960938
surgeries_by_type,35,0.15091896057128906
surgeries_by_type,36,0.15592575073242188
surgeries_by_type,37,0.15401840209960938
surgeries_by_type,38,0.15211105346679688
surgeries_by_type,39,0.15401840209960938
surgeries_by_type,40,0.1533031463623047
surgeries_by_type,41,0.1571178436279297
surgeries_by_type,42,0.1537799835205078
surgeries_by_type,43,0.15425682067871094
surgeries_by_type,44,0.15115737915039062
surgeries_by_type,45,0.15306472778320312
surgeries_by_type,46,0.15401840209960938
surgeries_by_type,47,0.1537799835205078
surgeries_by_type,48,0.15115737915039062
surgeries_by_type,49,0.15091896057128906
surgeries_by_type,50,0.15306472778320312
surgeries_by_type,51,0.15091896057128906
surgeries_by_type,52,0.15783309936523438
surgeries_by_type,53,0.15401840209960938
surgeries_by_type,54,0.15401840209960938
surgeries_by_type,55,0.15401840209960938
surgeries_by_type,56,0.1518726348876953
surgeries_by_type,57,0.15020370483398438
surgeries_by_type,58,0.16999244689941406
surgeries_by_type,59,0.15997886657714844
surgeries_by_type,60,0.15807151794433594
surgeries_by_type,61,0.15473365783691406
surgeries_by_type,62,0.15306472778320312
surgeries_by_type,63,0.15783309936523438
surgeries_by_type,64,0.16379356384277344
surgeries_by_type,65,0.1609325408935547
surgeries_by_type,66,0.15306472778320312
surgeries_by_type,67,0.1533031463623047
surgeries_by_type,68,0.19598007202148438
surgeries_by_type,69,0.1583099365234375
surgeries_by_type,70,0.16379356384277344
surgeries_by_type,71,0.15211105346679688
surgeries_by_type,72,0.21004676818847656
surgeries_by_type,73,0.18978118896484375
surgeries_by_type,74,0.16427040100097656
surgeries_by_type,75,0.1499652862548828
surgeries_by_type,76,0.14901161193847656
surgeries_by_type,77,0.1518726348876953
surgeries_by_type,78,0.15282630920410156
surgeries_by_type,79,0.1499652862548828
surgeries_by_type,80,0.1480579376220703
surgeries_by_type,81,0.14710426330566406
surgeries_by_type,82,0.15115737915039062
surgeries_by_type,83,0.15306472778320312
surgeries_by_type,84,0.1480579376220703
surgeries_by_type,85,0.14829635620117188
surgeries_by_type,86,0.14781951904296875
surgeries_by_type,87,0.1468658447265625
surgeries_by_type,88,0.14901161193847656
surgeries_by_type,89,0.1499652862548828
surgeries_by_type,90,0.1480579376220703
surgeries_by_type,91,0.1499652862548828
surgeries_by_type,92,0.1621246337890625
surgeries_by_type,93,0.14901161193847656
surgeries_by_type,94,0.14591217041015625
surgeries_by_type,95,0.14734268188476562
surgeries_by_type,96,0.15282630920410156
surgeries_by_type,97,0.15401840209960938
surgeries_by_type,98,0.16832351684570312
surgeries_by_type,99,0.1506805419921875
